Region-EN,Year-Année,Source-EN,Sector-EN,Sub-sector-EN,TPM-MPT,PM10-PM10,PM2.5-PM2.5,SOX-SOX,NOX-NOX,VOC-COV,CO-CO,NH3-NH3,Pb-Pb,Cd-Cd,Hg-Hg,D/F-D/F,HCB-HCB,PAH-HAP
Ontario,1990,Open Sources,Dust from Coal Transportation,all subsectors,99,49,10,,,,,,,,,,,
Ontario,1990,Open Sources,Waste,all subsectors,1814,841,701,532,1012,4540,4725,3511,,,1656.8,5.2,1231.39,181.5
Ontario,1990,Open Sources,Waste,Landfills,1150,227,96,82,147,2863,514,7,,,212,,,
Ontario,1990,Open Sources,Waste,Water and Sewage Treatment,73,23,16,323,420,458,805,3436,,,268.6,,,
Ontario,1990,Open Sources,Waste,Energy from Waste,4,4,4,83,206,6,117,45,,,58,,,
Ontario,1990,Open Sources,Waste,Open Burning,574,574,574,36,215,1076,3012,23,,,118.1,5.2,1231.39,181.5
Ontario,1990,Open Sources,Waste,Waste Treatment and Disposal,13,13,11,9,24,137,277,,,,1000,,,
Ontario,1990,Open Sources,Mine Tailings,all subsectors,9922,794,198,,,,,,,,,,,
Ontario,1990,Open Sources,Prescribed Burning,all subsectors,8692,7243,5070,18,899,2523,76827,75,,,,0.999,,1288.8
Ontario,1991,Industrial Sources,Aluminum Industry,all subsectors,,,,,,,,,,,,,,
Ontario,1991,Industrial Sources,Aluminum Industry,Alumina (Bauxite Refining),,,,,,,,,,,,,,
Ontario,1991,Industrial Sources,Aluminum Industry,Primary Aluminum Smelting & Refining,,,,,,,,,,,,,,
Ontario,1991,Industrial Sources,Aluminum Industry,Secondary Aluminum (Includes Recycling),,,,,,,,,,,,,,
Ontario,1991,Industrial Sources,Asphalt Paving Industry,all subsectors,2343,914,411,179,185,462,1160,,68.4,3.5,2.2,,,2.8
Ontario,1991,Industrial Sources,Cement and Concrete Industry,all subsectors,15679,6701,3766,15428,14947,367,9163,399,27.3,0.3,221.7,,,
Ontario,1991,Industrial Sources,Cement and Concrete Industry,Cement Manufacture,4544,3110,1917,15095,13901,322,8238,398,,,152.8,,,
Ontario,1991,Industrial Sources,Cement and Concrete Industry,Lime Manufacture,346,262,230,97,728,,416,,,,68.9,,,
Ontario,1991,Industrial Sources,Cement and Concrete Industry,Concrete Batching & Products,10790,3329,1619,236,318,45,509,1,27.3,0.3,,,,
Ontario,1991,Industrial Sources,Chemicals Industry,all subsectors,2480,1842,1420,15044,11169,25224,18327,3312,,,86.2,,,
Ontario,1991,Industrial Sources,Chemicals Industry,Chemical Manufacture,1108,588,400,14937,7696,11048,15501,1887,,,15.2,,,
Ontario,1991,Industrial Sources,Chemicals Industry,Paint & Varnish Manufacturing,84,71,27,3,25,2535,8,3,,,,,,
Ontario,1991,Industrial Sources,Chemicals Industry,Petrochemical Industry,41,38,29,8,544,4637,32,62,,,0.7,,,
