Region-EN,Year-Année,Source-EN,Sector-EN,Sub-sector-EN,TPM-MPT,PM10-PM10,PM2.5-PM2.5,SOX-SOX,NOX-NOX,VOC-COV,CO-CO,NH3-NH3,Pb-Pb,Cd-Cd,Hg-Hg,D/F-D/F,HCB-HCB,PAH-HAP
Newfoundland and Labrador,1996,Industrial Sources,Aluminum Industry,Primary Aluminum Smelting & Refining,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Aluminum Industry,Secondary Aluminum (Includes Recycling),,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Asphalt Paving Industry,all subsectors,236,45,8,2,5,3,13,,29.1,0.2,0.3,,,0.1
Newfoundland and Labrador,1996,Industrial Sources,Cement and Concrete Industry,all subsectors,1709,798,336,31,99,1,5,,1.2,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Cement and Concrete Industry,Cement Manufacture,1233,651,265,31,99,1,5,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Cement and Concrete Industry,Lime Manufacture,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Cement and Concrete Industry,Concrete Batching & Products,476,147,71,,,,,,1.2,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Chemicals Industry,all subsectors,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Chemicals Industry,Chemical Manufacture,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Chemicals Industry,Paint & Varnish Manufacturing,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Chemicals Industry,Petrochemical Industry,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Chemicals Industry,Plastics & Synthetic Resins Fabrication,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Chemicals Industry,Fertilizer Production,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Chemicals Industry,Other (Chemical Industries),,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Mineral Products Industry,all subsectors,277,132,42,80,33,,1,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Mineral Products Industry,Clay Products,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Mineral Products Industry,Brick Products,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Mineral Products Industry,Other Mineral Products,277,132,42,80,33,,1,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Foundries,all subsectors,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Foundries,Ferrous Foundries,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Foundries,Non-ferrous Foundries,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Foundries,Die Casting,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Grain Industries,all subsectors,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Iron and Steel Industries,all subsectors,,,,,,,,,,,0.9,,,
Newfoundland and Labrador,1996,Industrial Sources,Iron and Steel Industries,Primary (Blast furnace and DRI),,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Iron and Steel Industries,Secondary (Electric Arc Furnaces),,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Iron and Steel Industries,Steel Recycling,,,,,,,,,,,0.9,,,
Newfoundland and Labrador,1996,Industrial Sources,Iron and Steel Industries,Other (Iron and Steel Industries),,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Iron Ore Mining Industry,all subsectors,10872,7098,3396,10131,7560,783,2432,21,,,50,,,
Newfoundland and Labrador,1996,Industrial Sources,Iron Ore Mining Industry,Iron Ore Mining Industry,1251,653,223,882,4595,80,1834,3,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Iron Ore Mining Industry,Pelletizing,9621,6444,3173,9249,2965,703,598,17,,,50,,,
Newfoundland and Labrador,1996,Industrial Sources,Mining and Rock Quarrying,all subsectors,3972,375,56,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Mining and Rock Quarrying,Rock; Sand and Gravel,1065,142,26,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Mining and Rock Quarrying,Metal Mining ,2661,214,27,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Mining and Rock Quarrying,Coal Mining Industry,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Mining and Rock Quarrying,Potash,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Mining and Rock Quarrying,Silica Production,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Mining and Rock Quarrying,Other Minerals,245,20,2,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Non-Ferrous Smelting and Refining Industry,all subsectors,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Primary Ni; Cu; Zn; Pb,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Secondary Pb; Cu,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Other metals,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Pulp and Paper Industry,all subsectors,595,526,409,3023,702,103,495,206,,,1.8,,,
Newfoundland and Labrador,1996,Industrial Sources,Wood Industry,all subsectors,,,,1,20,53,49,2,0.1,0.1,,0.001,,
Newfoundland and Labrador,1996,Industrial Sources,Wood Industry,Sawmills,,,,1,20,53,49,2,0.1,0.1,,0.001,,
Newfoundland and Labrador,1996,Industrial Sources,Wood Industry,Panel Board Mills,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Wood Industry,Other Wood Products,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Upstream Petroleum Industry,all subsectors,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Upstream Petroleum Industry,Crude Oil and Natural Gas Production and Processing,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Upstream Petroleum Industry,Petroleum Liquids Storage,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Upstream Petroleum Industry,Oil Sands In-Situ Extraction and Processing ,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Upstream Petroleum Industry,Oil Sands Mining Extraction and Processing ,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Upstream Petroleum Industry,Bitumen and Heavy Oil Upgrading ,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Downstream Petroleum Industry,all subsectors,901,480,189,36261,1588,8746,118,27,,,4.2,,,
Newfoundland and Labrador,1996,Industrial Sources,Downstream Petroleum Industry,Petroleum Refining,901,480,189,36261,1588,5925,118,27,,,4.2,,,
Newfoundland and Labrador,1996,Industrial Sources,Downstream Petroleum Industry,Refined Petroleum Products Bulk Storage and Distribution,,,,,,2821,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Downstream Petroleum Industry,Other Downstream Petroleum Industry,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Other Industries,all subsectors,911,653,480,510,2132,1226,5024,1,,,8.4,,,
Newfoundland and Labrador,1996,Industrial Sources,Other Industries,Metal Fabrication,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Other Industries,Glass Manufacture,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Other Industries,Vehicle Manufacture ( Engines; Parts; Assembly; Painting) ,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Other Industries,Electronics,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Other Industries,Plastics Manufacture,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Other Industries,Food Preparation,9,7,5,138,28,1,3,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Other Industries,Textiles ,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Other Industries,Abrasives Manufacture,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Other Industries,Bakeries,,,,,,43,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Other Industries,Other (Other Industries),902,645,475,372,2104,1182,5021,1,,,8.3,,,
Newfoundland and Labrador,1996,Industrial Sources,Petroleum Product Transportation and Distribution,all subsectors,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Transmission,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Distribution,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Petroleum Product Transportation and Distribution,Petroleum Product Pipelines,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Industrial Sources,Biofuel Production,all subsectors,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Non-Industrial Sources,Commercial Fuel Combustion,all subsectors,78,47,22,1090,368,7,64,12,9.8,6.5,0.3,0.016,,0.1
Newfoundland and Labrador,1996,Non-Industrial Sources,Electric Power Generation (Utilities),all subsectors,144,103,75,14437,1994,44,212,,,,5.1,,,
Newfoundland and Labrador,1996,Non-Industrial Sources,Electric Power Generation (Utilities),Coal,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Non-Industrial Sources,Electric Power Generation (Utilities),Natural Gas,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Non-Industrial Sources,Electric Power Generation (Utilities),Other (EPG),144,103,75,14437,1994,44,212,,,,5.1,,,
Newfoundland and Labrador,1996,Non-Industrial Sources,Residential Fuel Combustion,all subsectors,45,24,19,603,453,8,112,22,13.4,8.1,0.1,0.028,,0.1
Newfoundland and Labrador,1996,Non-Industrial Sources,Residential Fuel Wood Combustion,all subsectors,10678,10072,10070,140,978,15592,62142,88,145.6,7.7,2.2,0.349,,5554.4
Newfoundland and Labrador,1996,Mobile Sources,Air Transportation,all subsectors,30,30,26,384,1942,200,1391,1,1449.9,,,,,0.6
Newfoundland and Labrador,1996,Mobile Sources,Heavy-duty diesel vehicles,all subsectors,325,325,316,237,5127,321,1225,5,,,,0.055,,9.4
Newfoundland and Labrador,1996,Mobile Sources,Heavy-duty gasoline trucks,all subsectors,16,16,14,24,716,561,8159,9,,,,0.001,,9
Newfoundland and Labrador,1996,Mobile Sources,Light-duty diesel trucks,all subsectors,4,4,4,2,33,5,19,,,,,0.005,,0.5
Newfoundland and Labrador,1996,Mobile Sources,Light-duty diesel vehicles,all subsectors,2,2,2,1,4,1,4,,,,,0.001,,0.1
Newfoundland and Labrador,1996,Mobile Sources,Light-duty gasoline trucks,all subsectors,66,66,61,143,3899,2335,26458,57,,,,0.002,,7.2
Newfoundland and Labrador,1996,Mobile Sources,Light-duty gasoline vehicles,all subsectors,62,62,57,168,3462,2309,24157,96,,,,0.003,,4.1
Newfoundland and Labrador,1996,Mobile Sources,Marine Transportation,all subsectors,2018,1937,1782,14174,26238,2336,2446,31,125.9,33.2,0.7,4.197,,25.2
Newfoundland and Labrador,1996,Mobile Sources,Motorcycles,all subsectors,,,,,5,16,144,,,,,,,
Newfoundland and Labrador,1996,Mobile Sources,Off-road use of diesel,all subsectors,756,756,741,2564,13098,882,3714,8,,,,,,
Newfoundland and Labrador,1996,Mobile Sources,Off-road use of gasoline/LPG/CNG,all subsectors,6325,6085,5718,879,18557,329268,1066066,83,,,,,,0.7
Newfoundland and Labrador,1996,Mobile Sources,Rail Transportation,all subsectors,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Mobile Sources,Tire wear & Brake Lining,all subsectors,79,79,19,,,,,,,,,,,
Newfoundland and Labrador,1996,Incineration Sources,Crematorium,all subsectors,,,,,,,,,,,0.4,0.004,0.037,
Newfoundland and Labrador,1996,Incineration Sources,Industrial & Commercial Incineration,all subsectors,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Incineration Sources,Municipal Incineration,all subsectors,1474,1466,1464,19,26,843,2524,3,,,95.4,,,
Newfoundland and Labrador,1996,Incineration Sources,Other Incineration & Utilities,all subsectors,,,,,,,,,,,6.1,,,
Newfoundland and Labrador,1996,Miscellaneous Sources,Cigarette Smoking,all subsectors,16,16,16,,,,74,3,,0.1,,,,
Newfoundland and Labrador,1996,Miscellaneous Sources,Dry Cleaning,all subsectors,,,,,,13,,,,,,,,
Newfoundland and Labrador,1996,Miscellaneous Sources,General Solvent Use,all subsectors,,,,,,2142,,,,,,,,
Newfoundland and Labrador,1996,Miscellaneous Sources,Marine Cargo Handling Industry,all subsectors,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Miscellaneous Sources,Meat Cooking,all subsectors,138,138,138,,,,,,,,,,,
Newfoundland and Labrador,1996,Miscellaneous Sources,Refined Petroleum Products Retail,all subsectors,,,,,,570,,,,,,,,
Newfoundland and Labrador,1996,Miscellaneous Sources,Printing,all subsectors,,,,,,35,,,,,,,,
Newfoundland and Labrador,1996,Miscellaneous Sources,Structural Fires,all subsectors,4,4,3,,,4,20,,,,,,,
Newfoundland and Labrador,1996,Miscellaneous Sources,Surface Coatings,all subsectors,,,,,,1186,,,,,,,,
Newfoundland and Labrador,1996,Miscellaneous Sources,Human,all subsectors,,,,,,,,9,,,1.5,,,
Newfoundland and Labrador,1996,Miscellaneous Sources,Other Miscellaneous Sources,all subsectors,,,,,,,,,,,11,,,
Newfoundland and Labrador,1996,Open Sources,Agriculture,all subsectors,235,53,13,64,51,187,13,466,1.5,0.9,,0.003,,
Newfoundland and Labrador,1996,Open Sources,Agriculture,Animals Production,154,18,3,,,186,,463,,,,,,
Newfoundland and Labrador,1996,Open Sources,Agriculture,Crop Production,67,28,7,,,,,,,,,,,
Newfoundland and Labrador,1996,Open Sources,Agriculture,Fertilizer Application,8,4,1,,,,,,,,,,,
Newfoundland and Labrador,1996,Open Sources,Agriculture,Agriculture - Fuel Combustion,5,3,2,64,51,1,13,2,1.5,0.9,,0.003,,
Newfoundland and Labrador,1996,Open Sources,Construction Operation,all subsectors,60246,18074,3615,16,14,,3,1,,,,0.001,,
Newfoundland and Labrador,1996,Open Sources,Dust from Paved Roads,all subsectors,72090,13817,3304,,,,,,,,,,,
Newfoundland and Labrador,1996,Open Sources,Dust from Unpaved Roads,all subsectors,69297,21160,3112,,,,,,,,,,,
Newfoundland and Labrador,1996,Open Sources,Dust from Coal Transportation,all subsectors,3,1,1,,,,,,,,,,,
Newfoundland and Labrador,1996,Open Sources,Waste,all subsectors,171,100,95,6,35,697,493,4,,,20.6,0.85,201.6,29.7
Newfoundland and Labrador,1996,Open Sources,Waste,Landfills,77,6,2,,,521,,,,,11,,,
Newfoundland and Labrador,1996,Open Sources,Waste,Water and Sewage Treatment,,,,,,,,,,,3.8,,,
Newfoundland and Labrador,1996,Open Sources,Waste,Energy from Waste,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Open Sources,Waste,Open Burning,94,94,94,6,35,176,493,4,,,5.8,0.85,201.6,29.7
Newfoundland and Labrador,1996,Open Sources,Waste,Waste Treatment and Disposal,,,,,,,,,,,,,,
Newfoundland and Labrador,1996,Open Sources,Mine Tailings,all subsectors,1038,83,21,,,,,,,,,,,
Newfoundland and Labrador,1996,Open Sources,Prescribed Burning,all subsectors,383,330,231,1,38,107,3463,3,,,,0.042,,54.5
Newfoundland and Labrador,1997,Industrial Sources,Aluminum Industry,all subsectors,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Aluminum Industry,Alumina (Bauxite Refining),,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Aluminum Industry,Primary Aluminum Smelting & Refining,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Aluminum Industry,Secondary Aluminum (Includes Recycling),,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Asphalt Paving Industry,all subsectors,229,44,8,2,5,3,12,,28.2,0.2,0.3,,,0.1
Newfoundland and Labrador,1997,Industrial Sources,Cement and Concrete Industry,all subsectors,1743,812,342,31,99,1,5,,1.2,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Cement and Concrete Industry,Cement Manufacture,1249,659,268,31,99,1,5,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Cement and Concrete Industry,Lime Manufacture,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Cement and Concrete Industry,Concrete Batching & Products,494,152,74,,,,,,1.2,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Chemicals Industry,all subsectors,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Chemicals Industry,Chemical Manufacture,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Chemicals Industry,Paint & Varnish Manufacturing,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Chemicals Industry,Petrochemical Industry,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Chemicals Industry,Plastics & Synthetic Resins Fabrication,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Chemicals Industry,Fertilizer Production,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Chemicals Industry,Other (Chemical Industries),,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Mineral Products Industry,all subsectors,246,119,37,66,26,,1,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Mineral Products Industry,Clay Products,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Mineral Products Industry,Brick Products,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Mineral Products Industry,Other Mineral Products,246,119,37,66,26,,1,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Foundries,all subsectors,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Foundries,Ferrous Foundries,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Foundries,Non-ferrous Foundries,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Foundries,Die Casting,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Grain Industries,all subsectors,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Iron and Steel Industries,all subsectors,,,,,,,,,,,0.9,,,
Newfoundland and Labrador,1997,Industrial Sources,Iron and Steel Industries,Primary (Blast furnace and DRI),,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Iron and Steel Industries,Secondary (Electric Arc Furnaces),,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Iron and Steel Industries,Steel Recycling,,,,,,,,,,,0.9,,,
Newfoundland and Labrador,1997,Industrial Sources,Iron and Steel Industries,Other (Iron and Steel Industries),,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Iron Ore Mining Industry,all subsectors,10963,7216,3415,9612,7528,1392,2215,21,,,50,,,
Newfoundland and Labrador,1997,Industrial Sources,Iron Ore Mining Industry,Iron Ore Mining Industry,1298,692,263,891,4666,63,1381,3,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Iron Ore Mining Industry,Pelletizing,9665,6524,3152,8721,2862,1329,834,17,,,50,,,
Newfoundland and Labrador,1997,Industrial Sources,Mining and Rock Quarrying,all subsectors,4324,414,61,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Mining and Rock Quarrying,Rock; Sand and Gravel,1467,185,32,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Mining and Rock Quarrying,Metal Mining ,2611,209,26,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Mining and Rock Quarrying,Coal Mining Industry,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Mining and Rock Quarrying,Potash,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Mining and Rock Quarrying,Silica Production,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Mining and Rock Quarrying,Other Minerals,245,20,2,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Non-Ferrous Smelting and Refining Industry,all subsectors,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Primary Ni; Cu; Zn; Pb,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Secondary Pb; Cu,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Other metals,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Pulp and Paper Industry,all subsectors,630,559,437,2976,671,107,664,206,,,2.1,,,
Newfoundland and Labrador,1997,Industrial Sources,Wood Industry,all subsectors,,,,1,20,54,50,2,0.1,0.1,,0.001,,
Newfoundland and Labrador,1997,Industrial Sources,Wood Industry,Sawmills,,,,1,20,54,50,2,0.1,0.1,,0.001,,
Newfoundland and Labrador,1997,Industrial Sources,Wood Industry,Panel Board Mills,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Wood Industry,Other Wood Products,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Upstream Petroleum Industry,all subsectors,,,,,,1,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Upstream Petroleum Industry,Crude Oil and Natural Gas Production and Processing,,,,,,1,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Upstream Petroleum Industry,Petroleum Liquids Storage,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Upstream Petroleum Industry,Oil Sands In-Situ Extraction and Processing ,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Upstream Petroleum Industry,Oil Sands Mining Extraction and Processing ,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Upstream Petroleum Industry,Bitumen and Heavy Oil Upgrading ,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Downstream Petroleum Industry,all subsectors,970,444,186,37009,1555,8558,89,27,,,3.1,,,
Newfoundland and Labrador,1997,Industrial Sources,Downstream Petroleum Industry,Petroleum Refining,970,444,186,37009,1555,5801,89,27,,,3.1,,,
Newfoundland and Labrador,1997,Industrial Sources,Downstream Petroleum Industry,Refined Petroleum Products Bulk Storage and Distribution,,,,,,2757,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Downstream Petroleum Industry,Other Downstream Petroleum Industry,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Other Industries,all subsectors,909,651,479,496,2129,1194,5024,2,,,9.9,,,
Newfoundland and Labrador,1997,Industrial Sources,Other Industries,Metal Fabrication,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Other Industries,Glass Manufacture,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Other Industries,Vehicle Manufacture ( Engines; Parts; Assembly; Painting) ,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Other Industries,Electronics,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Other Industries,Plastics Manufacture,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Other Industries,Food Preparation,7,6,4,124,25,2,2,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Other Industries,Textiles ,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Other Industries,Abrasives Manufacture,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Other Industries,Bakeries,,,,,,11,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Other Industries,Other (Other Industries),902,645,475,372,2104,1182,5021,1,,,9.9,,,
Newfoundland and Labrador,1997,Industrial Sources,Petroleum Product Transportation and Distribution,all subsectors,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Transmission,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Distribution,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Petroleum Product Transportation and Distribution,Petroleum Product Pipelines,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Industrial Sources,Biofuel Production,all subsectors,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Non-Industrial Sources,Commercial Fuel Combustion,all subsectors,92,56,26,1244,457,9,74,13,12.1,7.6,0.5,0.018,,0.1
Newfoundland and Labrador,1997,Non-Industrial Sources,Electric Power Generation (Utilities),all subsectors,172,124,92,15577,2895,68,295,,,,5.3,,,
Newfoundland and Labrador,1997,Non-Industrial Sources,Electric Power Generation (Utilities),Coal,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Non-Industrial Sources,Electric Power Generation (Utilities),Natural Gas,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Non-Industrial Sources,Electric Power Generation (Utilities),Other (EPG),172,124,92,15577,2895,68,295,,,,5.3,,,
Newfoundland and Labrador,1997,Non-Industrial Sources,Residential Fuel Combustion,all subsectors,46,25,20,585,473,8,117,23,14,8.4,0.1,0.029,,0.1
Newfoundland and Labrador,1997,Non-Industrial Sources,Residential Fuel Wood Combustion,all subsectors,10331,9745,9744,136,953,15083,60286,86,141.6,7.5,2.1,0.34,,5408.6
Newfoundland and Labrador,1997,Mobile Sources,Air Transportation,all subsectors,29,29,25,357,1833,176,1271,1,1353.8,,,,,0.5
Newfoundland and Labrador,1997,Mobile Sources,Heavy-duty diesel vehicles,all subsectors,280,280,272,122,4557,278,1080,5,,,,0.049,,8
Newfoundland and Labrador,1997,Mobile Sources,Heavy-duty gasoline trucks,all subsectors,13,13,12,21,664,518,7308,8,,,,,,8.2
Newfoundland and Labrador,1997,Mobile Sources,Light-duty diesel trucks,all subsectors,4,4,4,1,33,5,20,,,,,0.006,,0.5
Newfoundland and Labrador,1997,Mobile Sources,Light-duty diesel vehicles,all subsectors,1,1,1,,3,1,3,,,,,0.001,,0.1
Newfoundland and Labrador,1997,Mobile Sources,Light-duty gasoline trucks,all subsectors,62,62,57,141,3745,2250,26335,61,,,,0.002,,7.2
Newfoundland and Labrador,1997,Mobile Sources,Light-duty gasoline vehicles,all subsectors,58,58,53,159,3234,2179,23340,98,,,,0.003,,4.1
Newfoundland and Labrador,1997,Mobile Sources,Marine Transportation,all subsectors,2066,1983,1825,14534,26838,2444,2498,32,127.8,34.1,0.7,4.263,,25.6
Newfoundland and Labrador,1997,Mobile Sources,Motorcycles,all subsectors,,,,,5,15,139,,,,,,,
Newfoundland and Labrador,1997,Mobile Sources,Off-road use of diesel,all subsectors,775,775,759,2519,13081,896,3793,8,,,,,,
Newfoundland and Labrador,1997,Mobile Sources,Off-road use of gasoline/LPG/CNG,all subsectors,5755,5537,5203,762,16573,298931,965990,74,,,,,,0.7
Newfoundland and Labrador,1997,Mobile Sources,Rail Transportation,all subsectors,,,,,,,,,,,,,,
Newfoundland and Labrador,1997,Mobile Sources,Tire wear & Brake Lining,all subsectors,77,77,19,,,,,,,,,,,
Newfoundland and Labrador,1997,Incineration Sources,Crematorium,all subsectors,,,,,,,,,,,0.4,0.004,0.039,
Newfoundland and Labrador,1997,Incineration Sources,Industrial & Commercial Incineration,all subsectors,,,,,,,,,,,,,,
