Region-EN,Year-Année,Source-EN,Sector-EN,Sub-sector-EN,TPM-MPT,PM10-PM10,PM2.5-PM2.5,SOX-SOX,NOX-NOX,VOC-COV,CO-CO,NH3-NH3,Pb-Pb,Cd-Cd,Hg-Hg,D/F-D/F,HCB-HCB,PAH-HAP
Northwest Territories,1991,Industrial Sources,Mineral Products Industry,all subsectors,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Mineral Products Industry,Clay Products,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Mineral Products Industry,Brick Products,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Mineral Products Industry,Other Mineral Products,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Foundries,all subsectors,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Foundries,Ferrous Foundries,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Foundries,Non-ferrous Foundries,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Foundries,Die Casting,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Grain Industries,all subsectors,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Iron and Steel Industries,all subsectors,,,,,,,,,,,0.1,,,
Northwest Territories,1991,Industrial Sources,Iron and Steel Industries,Primary (Blast furnace and DRI),,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Iron and Steel Industries,Secondary (Electric Arc Furnaces),,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Iron and Steel Industries,Steel Recycling,,,,,,,,,,,0.1,,,
Northwest Territories,1991,Industrial Sources,Iron and Steel Industries,Other (Iron and Steel Industries),,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Iron Ore Mining Industry,all subsectors,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Iron Ore Mining Industry,Iron Ore Mining Industry,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Iron Ore Mining Industry,Pelletizing,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Mining and Rock Quarrying,all subsectors,3986,958,560,14837,3253,299,782,,,,,,,
Northwest Territories,1991,Industrial Sources,Mining and Rock Quarrying,Rock; Sand and Gravel,395,87,22,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Mining and Rock Quarrying,Metal Mining ,3083,287,31,14702,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Mining and Rock Quarrying,Coal Mining Industry,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Mining and Rock Quarrying,Potash,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Mining and Rock Quarrying,Silica Production,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Mining and Rock Quarrying,Other Minerals,508,584,508,135,3253,299,782,,,,,,,
Northwest Territories,1991,Industrial Sources,Non-Ferrous Smelting and Refining Industry,all subsectors,,,,,,,,,,,63.2,,,
Northwest Territories,1991,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Primary Ni; Cu; Zn; Pb,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Secondary Pb; Cu,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Other metals,,,,,,,,,,,63.2,,,
Northwest Territories,1991,Industrial Sources,Pulp and Paper Industry,all subsectors,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Wood Industry,all subsectors,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Wood Industry,Sawmills,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Wood Industry,Panel Board Mills,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Wood Industry,Other Wood Products,,,,,,,,,,,,,,
