Region-EN,Year-Année,Source-EN,Sector-EN,Sub-sector-EN,TPM-MPT,PM10-PM10,PM2.5-PM2.5,SOX-SOX,NOX-NOX,VOC-COV,CO-CO,NH3-NH3,Pb-Pb,Cd-Cd,Hg-Hg,D/F-D/F,HCB-HCB,PAH-HAP
Manitoba,1991,Non-Industrial Sources,Residential Fuel Combustion,all subsectors,99,93,91,81,1209,64,484,12,9.9,16.3,2.9,0.01,,0.1
Manitoba,1991,Non-Industrial Sources,Residential Fuel Wood Combustion,all subsectors,5888,5569,5563,76,533,7540,34517,48,75.1,4.2,1.1,0.19,,2898.6
Manitoba,1991,Mobile Sources,Air Transportation,all subsectors,29,29,25,19,1700,243,3127,1,4592.9,,,,,0.4
Manitoba,1991,Mobile Sources,Heavy-duty diesel vehicles,all subsectors,979,979,950,317,10736,1096,3339,10,,,,0.098,,31.4
Manitoba,1991,Mobile Sources,Heavy-duty gasoline trucks,all subsectors,304,304,280,80,5110,6304,90726,40,,,,0.002,,86.9
Manitoba,1991,Mobile Sources,Light-duty diesel trucks,all subsectors,27,27,26,7,156,24,86,1,,,,0.021,,2.9
Manitoba,1991,Mobile Sources,Light-duty diesel vehicles,all subsectors,28,28,28,7,44,14,38,,,,,0.01,,1.9
Manitoba,1991,Mobile Sources,Light-duty gasoline trucks,all subsectors,338,338,311,153,10319,6905,78279,69,,,,0.003,,29.1
Manitoba,1991,Mobile Sources,Light-duty gasoline vehicles,all subsectors,649,649,597,315,18113,16890,169263,156,,,,0.007,,25.4
Manitoba,1991,Mobile Sources,Marine Transportation,all subsectors,20,19,17,154,243,9,23,,1.3,0.3,,0.044,,0.3
Manitoba,1991,Mobile Sources,Motorcycles,all subsectors,1,1,,,10,42,276,,,,,,,0.1
Manitoba,1991,Mobile Sources,Off-road use of diesel,all subsectors,3698,3698,3624,1192,30096,4445,19162,15,,,,,,
Manitoba,1991,Mobile Sources,Off-road use of gasoline/LPG/CNG,all subsectors,3298,3173,2981,299,5673,173232,436852,35,,,,,,0.4
Manitoba,1991,Mobile Sources,Rail Transportation,all subsectors,279,279,271,431,12459,510,1232,4,23.4,7.8,7.8,0.094,,4.7
Manitoba,1991,Mobile Sources,Tire wear & Brake Lining,all subsectors,195,195,48,,,,,,,,,,,
