Region-EN,Year-Année,Source-EN,Sector-EN,Sub-sector-EN,TPM-MPT,PM10-PM10,PM2.5-PM2.5,SOX-SOX,NOX-NOX,VOC-COV,CO-CO,NH3-NH3,Pb-Pb,Cd-Cd,Hg-Hg,D/F-D/F,HCB-HCB,PAH-HAP
New Brunswick,1991,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Transmission,,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Distribution,,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Petroleum Product Transportation and Distribution,Petroleum Product Pipelines,,,,,,,,,,,,,,
New Brunswick,1991,Industrial Sources,Biofuel Production,all subsectors,,,,,,,,,,,,,,
New Brunswick,1991,Non-Industrial Sources,Commercial Fuel Combustion,all subsectors,43,24,19,2097,717,14,134,25,19.5,12.9,0.6,0.033,,0.2
New Brunswick,1991,Non-Industrial Sources,Electric Power Generation (Utilities),all subsectors,1940,1062,798,63228,24153,191,1149,76,,,304.6,,,
New Brunswick,1991,Non-Industrial Sources,Electric Power Generation (Utilities),Coal,516,161,91,24837,6966,35,159,1,,,54.9,,,
New Brunswick,1991,Non-Industrial Sources,Electric Power Generation (Utilities),Natural Gas,21,20,17,77,143,9,5,17,,,,,,
New Brunswick,1991,Non-Industrial Sources,Electric Power Generation (Utilities),Other (EPG),1403,881,690,38314,17044,146,985,59,,,249.6,,,
New Brunswick,1991,Non-Industrial Sources,Residential Fuel Combustion,all subsectors,78,43,33,1412,874,16,202,39,24.8,16.8,0.3,0.051,0.002,0.3
New Brunswick,1991,Non-Industrial Sources,Residential Fuel Wood Combustion,all subsectors,13323,12573,12569,172,1203,18977,77963,108,177.5,9.5,2.7,0.43,,6754.1
New Brunswick,1991,Mobile Sources,Air Transportation,all subsectors,12,12,10,172,374,83,1248,,1132.6,,,,,0.2
New Brunswick,1991,Mobile Sources,Heavy-duty diesel vehicles,all subsectors,998,998,968,1783,9017,1117,3645,11,,,,0.112,,32.8
New Brunswick,1991,Mobile Sources,Heavy-duty gasoline trucks,all subsectors,95,95,87,117,3585,4687,79013,33,,,,0.002,,64.6
New Brunswick,1991,Mobile Sources,Light-duty diesel trucks,all subsectors,16,16,16,22,92,15,55,,,,,0.012,,1.8
New Brunswick,1991,Mobile Sources,Light-duty diesel vehicles,all subsectors,14,14,13,25,21,6,20,,,,,0.006,,0.8
New Brunswick,1991,Mobile Sources,Light-duty gasoline trucks,all subsectors,111,111,102,190,6502,3397,43896,45,,,,0.002,,12.2
New Brunswick,1991,Mobile Sources,Light-duty gasoline vehicles,all subsectors,162,162,149,362,8714,5079,64174,114,,,,0.005,,7.6
New Brunswick,1991,Mobile Sources,Marine Transportation,all subsectors,247,237,218,1676,3424,969,379,4,23.6,2.9,0.1,0.787,,4.7
New Brunswick,1991,Mobile Sources,Motorcycles,all subsectors,1,1,,1,12,35,325,,,,,,,0.1
New Brunswick,1991,Mobile Sources,Off-road use of diesel,all subsectors,247,247,242,131,1765,351,1363,1,,,,,,
New Brunswick,1991,Mobile Sources,Off-road use of gasoline/LPG/CNG,all subsectors,138,133,125,19,275,6320,18784,2,,,,,,
New Brunswick,1991,Mobile Sources,Rail Transportation,all subsectors,70,70,68,108,3124,128,309,1,5.9,2,2,0.024,,1.2
New Brunswick,1991,Mobile Sources,Tire wear & Brake Lining,all subsectors,131,131,32,,,,,,,,,,,
New Brunswick,1991,Incineration Sources,Crematorium,all subsectors,,,,,,,,,,,,,,
New Brunswick,1991,Incineration Sources,Industrial & Commercial Incineration,all subsectors,,,,,,,,,,,,,,
New Brunswick,1991,Incineration Sources,Municipal Incineration,all subsectors,,,,,,,,,,,,,,
New Brunswick,1991,Incineration Sources,Other Incineration & Utilities,all subsectors,100,,,,,,,,,,90,,,
New Brunswick,1991,Miscellaneous Sources,Cigarette Smoking,all subsectors,24,24,24,,,,114,3,0.1,0.2,,0.001,,
New Brunswick,1991,Miscellaneous Sources,Dry Cleaning,all subsectors,,,,,,18,,,,,,,,
