Region-EN,Year-Année,Source-EN,Sector-EN,Sub-sector-EN,TPM-MPT,PM10-PM10,PM2.5-PM2.5,SOX-SOX,NOX-NOX,VOC-COV,CO-CO,NH3-NH3,Pb-Pb,Cd-Cd,Hg-Hg,D/F-D/F,HCB-HCB,PAH-HAP
Nunavut,1990,Non-Industrial Sources,Residential Fuel Combustion,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Non-Industrial Sources,Residential Fuel Wood Combustion,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Mobile Sources,Air Transportation,all subsectors,,,,,,2,79,,623.7,,,,,
Nunavut,1990,Mobile Sources,Heavy-duty diesel vehicles,all subsectors,20,20,19,53,293,30,73,,,,,0.003,,0.8
Nunavut,1990,Mobile Sources,Heavy-duty gasoline trucks,all subsectors,4,4,3,1,75,248,1871,1,,,,,,3.3
Nunavut,1990,Mobile Sources,Light-duty diesel trucks,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Mobile Sources,Light-duty diesel vehicles,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Mobile Sources,Light-duty gasoline trucks,all subsectors,2,2,2,1,37,92,578,,,,,,,0.4
Nunavut,1990,Mobile Sources,Light-duty gasoline vehicles,all subsectors,3,3,3,1,49,150,926,,,,,,,0.2
Nunavut,1990,Mobile Sources,Marine Transportation,all subsectors,181,174,160,1254,2577,103,220,3,14.2,2.6,0.1,0.474,,2.8
Nunavut,1990,Mobile Sources,Motorcycles,all subsectors,,,,,,1,3,,,,,,,
Nunavut,1990,Mobile Sources,Off-road use of diesel,all subsectors,170,170,166,525,2640,202,966,2,,,,,,
Nunavut,1990,Mobile Sources,Off-road use of gasoline/LPG/CNG,all subsectors,3341,3214,3020,246,6110,176751,444269,35,,,,,,0.4
Nunavut,1990,Mobile Sources,Rail Transportation,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Mobile Sources,Tire wear & Brake Lining,all subsectors,2,2,,,,,,,,,,,,
Nunavut,1990,Incineration Sources,Crematorium,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Incineration Sources,Industrial & Commercial Incineration,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Incineration Sources,Municipal Incineration,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Incineration Sources,Other Incineration & Utilities,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Miscellaneous Sources,Cigarette Smoking,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Miscellaneous Sources,Dry Cleaning,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Miscellaneous Sources,General Solvent Use,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Miscellaneous Sources,Marine Cargo Handling Industry,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Miscellaneous Sources,Meat Cooking,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Miscellaneous Sources,Refined Petroleum Products Retail,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Miscellaneous Sources,Printing,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Miscellaneous Sources,Structural Fires,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Miscellaneous Sources,Surface Coatings,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Miscellaneous Sources,Human,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Miscellaneous Sources,Other Miscellaneous Sources,all subsectors,,,,,,,,,,,0.5,,,
Nunavut,1990,Open Sources,Agriculture,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Open Sources,Agriculture,Animals Production,,,,,,,,,,,,,,
Nunavut,1990,Open Sources,Agriculture,Crop Production,,,,,,,,,,,,,,
Nunavut,1990,Open Sources,Agriculture,Fertilizer Application,,,,,,,,,,,,,,
Nunavut,1990,Open Sources,Agriculture,Agriculture - Fuel Combustion,,,,,,,,,,,,,,
Nunavut,1990,Open Sources,Construction Operation,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Open Sources,Dust from Paved Roads,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Open Sources,Dust from Unpaved Roads,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Open Sources,Dust from Coal Transportation,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Open Sources,Waste,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Open Sources,Waste,Landfills,,,,,,,,,,,,,,
Nunavut,1990,Open Sources,Waste,Water and Sewage Treatment,,,,,,,,,,,,,,
Nunavut,1990,Open Sources,Waste,Energy from Waste,,,,,,,,,,,,,,
Nunavut,1990,Open Sources,Waste,Open Burning,,,,,,,,,,,,,,
